id;id_operateur;id_user;id_shift;id_station;date;week;day
159;721;2;2;25;2023-01-16;3;lundi
160;721;2;2;25;2023-01-17;3;mardi
161;721;2;2;25;2023-01-18;3;mercredi
162;721;2;2;25;2023-01-19;3;jeudi
163;721;2;2;25;2023-01-20;3;vendredi
164;718;1;1;27;2023-02-01;5;mercredi
165;718;1;1;27;2023-02-02;5;jeudi
166;718;1;1;27;2023-02-03;5;vendredi
167;718;1;1;27;2023-02-20;8;lundi
168;718;1;1;27;2023-02-23;8;jeudi
169;718;1;1;27;2023-02-24;8;vendredi
170;718;2;2;27;2023-02-27;9;lundi
171;718;2;2;27;2023-02-28;9;mardi
172;718;2;2;27;2023-03-01;9;mercredi
173;718;2;2;27;2023-03-02;9;jeudi
174;718;2;2;27;2023-03-03;9;vendredi
175;718;2;2;27;2023-03-06;10;lundi
176;718;2;2;27;2023-03-07;10;mardi
177;718;2;2;27;2023-03-08;10;mercredi
178;718;2;2;27;2023-03-09;10;jeudi
179;718;2;2;27;2023-03-10;10;vendredi
180;718;2;2;27;2023-03-13;11;lundi
181;718;2;2;27;2023-03-14;11;mardi
182;718;2;2;27;2023-03-15;11;mercredi
183;718;2;2;27;2023-03-16;11;jeudi
184;718;2;2;27;2023-03-17;11;vendredi
185;718;2;2;71;2023-03-27;13;lundi
186;718;2;2;71;2023-03-28;13;mardi
187;718;2;2;71;2023-03-29;13;mercredi
188;718;2;2;71;2023-03-30;13;jeudi
189;718;2;2;71;2023-03-31;13;vendredi
190;717;2;2;24;2022-12-12;51;lundi
191;717;2;2;24;2022-12-13;51;mardi
192;717;2;2;24;2022-12-14;51;mercredi
193;717;2;2;24;2022-12-15;51;jeudi
194;717;2;2;24;2022-12-16;51;vendredi
195;717;2;2;28;2022-12-05;50;lundi
196;717;2;2;28;2022-12-06;50;mardi
197;717;2;2;28;2022-12-07;50;mercredi
198;717;2;2;28;2022-12-08;50;jeudi
199;717;2;2;28;2022-12-09;50;vendredi
200;717;2;2;24;2022-12-19;52;lundi
201;717;2;2;24;2022-12-20;52;mardi
202;717;2;2;24;2022-12-21;52;mercredi
203;717;2;2;24;2022-12-22;52;jeudi
204;717;2;2;24;2022-12-23;52;vendredi
205;717;2;2;69;2023-01-03;1;mardi
206;717;2;2;69;2023-01-04;1;mercredi
207;717;2;2;69;2023-01-05;1;jeudi
208;717;2;2;69;2023-01-06;1;vendredi
209;717;2;2;68;2023-01-09;2;lundi
210;717;2;2;68;2023-01-10;2;mardi
211;717;2;2;24;2023-01-11;2;mercredi
212;717;2;2;24;2023-01-12;2;jeudi
213;717;2;2;24;2023-01-13;2;vendredi
214;717;2;2;24;2023-01-16;3;lundi
215;717;2;2;24;2023-01-17;3;mardi
216;717;2;2;24;2023-01-18;3;mercredi
217;717;2;2;24;2023-01-19;3;jeudi
218;717;2;2;24;2023-01-20;3;vendredi
219;717;2;2;24;2023-01-23;4;lundi
220;717;2;2;24;2023-01-24;4;mardi
221;717;2;2;24;2023-01-25;4;mercredi
222;717;2;2;24;2023-01-26;4;jeudi
223;717;2;2;24;2023-01-27;4;vendredi
224;717;2;2;70;2023-01-30;5;lundi
225;717;2;2;24;2023-01-31;5;mardi
226;717;2;2;24;2023-02-01;5;mercredi
227;717;2;2;24;2023-02-02;5;jeudi
228;717;2;2;24;2023-02-03;5;vendredi
229;717;2;2;24;2023-02-06;6;lundi
230;717;2;2;24;2023-02-07;6;mardi
231;717;2;2;24;2023-02-08;6;mercredi
232;717;2;2;24;2023-02-09;6;jeudi
233;717;2;2;24;2023-02-10;6;vendredi
234;717;2;2;28;2023-02-13;7;lundi
235;717;2;2;28;2023-02-14;7;mardi
236;717;2;2;28;2023-02-15;7;mercredi
237;717;2;2;28;2023-02-16;7;jeudi
238;717;2;2;28;2023-02-17;7;vendredi
239;717;2;2;24;2023-02-27;9;lundi
240;717;2;2;24;2023-02-28;9;mardi
241;717;2;2;24;2023-03-01;9;mercredi
242;717;2;2;24;2023-03-02;9;jeudi
243;717;2;2;24;2023-03-03;9;vendredi
244;717;2;2;68;2023-03-06;10;lundi
245;717;2;2;68;2023-03-07;10;mardi
246;717;2;2;28;2023-03-08;10;mercredi
247;717;2;2;24;2023-03-09;10;jeudi
248;717;2;2;24;2023-03-10;10;vendredi
249;717;2;2;28;2023-03-13;11;lundi
250;717;2;2;28;2023-03-14;11;mardi
251;717;2;2;28;2023-03-15;11;mercredi
252;717;2;2;28;2023-03-16;11;jeudi
253;717;2;2;28;2023-03-17;11;vendredi
254;717;2;2;24;2023-03-20;12;lundi
255;717;2;2;24;2023-03-21;12;mardi
256;717;2;2;24;2023-03-22;12;mercredi
257;717;2;2;24;2023-03-23;12;jeudi
258;717;2;2;24;2023-03-24;12;vendredi
259;717;2;2;28;2023-03-27;13;lundi
260;717;2;2;28;2023-03-28;13;mardi
261;717;2;2;28;2023-03-29;13;mercredi
262;717;2;2;28;2023-03-30;13;jeudi
263;717;2;2;69;2023-03-31;13;vendredi
264;717;2;2;24;2023-04-03;14;lundi
265;717;2;2;24;2023-04-04;14;mardi
266;717;2;2;24;2023-04-05;14;mercredi
267;717;2;2;24;2023-04-06;14;jeudi
268;717;2;2;24;2023-04-07;14;vendredi
269;705;1;1;26;2022-12-05;50;lundi
270;705;1;1;26;2022-12-06;50;mardi
271;705;1;1;26;2022-12-07;50;mercredi
272;705;1;1;26;2022-12-08;50;jeudi
273;705;1;1;26;2022-12-09;50;vendredi
274;705;2;2;26;2022-12-12;51;lundi
275;705;2;2;26;2022-12-13;51;mardi
276;705;2;2;26;2022-12-14;51;mercredi
277;705;2;2;26;2022-12-15;51;jeudi
278;705;2;2;26;2022-12-16;51;vendredi
279;705;2;2;26;2023-01-09;2;lundi
280;705;2;2;26;2023-01-10;2;mardi
281;705;2;2;26;2023-01-11;2;mercredi
282;705;2;2;26;2023-01-12;2;jeudi
283;705;2;2;26;2023-01-13;2;vendredi
284;705;2;2;69;2023-01-03;1;mardi
285;705;2;2;69;2023-01-04;1;mercredi
286;705;2;2;69;2023-01-05;1;jeudi
287;705;2;2;69;2023-01-06;1;vendredi
288;705;2;2;67;2023-01-16;3;lundi
289;705;2;2;67;2023-01-17;3;mardi
290;705;2;2;67;2023-01-18;3;mercredi
291;705;2;2;67;2023-01-19;3;jeudi
292;705;2;2;67;2023-01-20;3;vendredi
293;705;2;2;67;2023-01-23;4;lundi
294;705;2;2;67;2023-01-24;4;mardi
295;705;2;2;67;2023-01-25;4;mercredi
296;705;2;2;67;2023-01-26;4;jeudi
297;705;2;2;67;2023-01-27;4;vendredi
298;705;2;2;67;2023-01-30;5;lundi
299;705;2;2;67;2023-01-31;5;mardi
300;705;2;2;67;2023-02-01;5;mercredi
301;705;2;2;67;2023-02-02;5;jeudi
302;705;2;2;67;2023-02-03;5;vendredi
303;705;2;2;67;2023-02-13;7;lundi
304;705;2;2;67;2023-02-14;7;mardi
305;705;2;2;67;2023-02-15;7;mercredi
306;705;2;2;67;2023-02-16;7;jeudi
307;705;2;2;67;2023-02-17;7;vendredi
308;705;1;1;28;2023-03-13;11;lundi
309;705;1;1;28;2023-03-14;11;mardi
310;705;1;1;28;2023-03-15;11;mercredi
311;705;1;1;28;2023-03-16;11;jeudi
312;705;1;1;28;2023-03-17;11;vendredi
313;705;2;2;26;2023-03-20;12;lundi
314;705;2;2;26;2023-03-21;12;mardi
315;705;2;2;26;2023-03-22;12;mercredi
316;705;2;2;26;2023-03-23;12;jeudi
317;705;2;2;26;2023-03-24;12;vendredi
318;705;1;1;26;2023-03-27;13;lundi
319;705;1;1;26;2023-03-28;13;mardi
320;705;1;1;26;2023-03-29;13;mercredi
321;705;1;1;26;2023-03-30;13;jeudi
322;705;1;1;26;2023-03-31;13;vendredi
323;705;2;2;32;2023-04-03;14;lundi
324;705;2;2;32;2023-04-04;14;mardi
325;705;2;2;32;2023-04-05;14;mercredi
326;705;2;2;32;2023-04-06;14;jeudi
327;705;2;2;32;2023-04-07;14;vendredi
328;705;1;1;69;2023-04-10;15;lundi
329;705;1;1;28;2023-04-11;15;mardi
330;705;1;1;28;2023-04-12;15;mercredi
331;705;1;1;28;2023-04-13;15;jeudi
332;705;1;1;28;2023-04-14;15;vendredi
333;704;1;1;68;2022-12-09;50;vendredi
334;704;1;1;32;2022-12-05;50;lundi
335;704;1;1;32;2022-12-06;50;mardi
336;704;1;1;32;2022-12-07;50;mercredi
337;704;1;1;32;2022-12-04;50;dimanche
338;704;1;1;22;2022-12-12;51;lundi
339;704;1;1;22;2022-12-13;51;mardi
340;704;1;1;22;2022-12-14;51;mercredi
341;704;1;1;22;2022-12-15;51;jeudi
342;704;1;1;68;2022-12-16;51;vendredi
343;704;1;1;22;2023-01-03;1;mardi
344;704;1;1;22;2023-01-04;1;mercredi
345;704;1;1;22;2023-01-05;1;jeudi
346;704;1;1;22;2023-01-06;1;vendredi
347;704;1;1;28;2023-01-09;2;lundi
348;704;2;2;31;2023-01-10;2;mardi
349;704;1;1;28;2023-01-11;2;mercredi
350;704;1;1;28;2023-01-12;2;jeudi
351;704;1;1;28;2023-01-13;2;vendredi
352;704;1;1;32;2023-01-16;3;lundi
353;704;1;1;32;2023-01-17;3;mardi
354;704;1;1;32;2023-01-18;3;mercredi
355;704;1;1;68;2023-01-19;3;jeudi
356;704;1;1;68;2023-01-20;3;vendredi
357;704;1;1;26;2023-01-23;4;lundi
358;704;1;1;26;2023-01-24;4;mardi
359;704;1;1;26;2023-01-25;4;mercredi
360;704;1;1;68;2023-01-26;4;jeudi
361;704;1;1;26;2023-01-27;4;vendredi
362;704;1;1;28;2023-01-30;5;lundi
363;704;1;1;28;2023-01-31;5;mardi
364;704;1;1;28;2023-02-01;5;mercredi
365;704;1;1;28;2023-02-02;5;jeudi
366;704;1;1;28;2023-02-03;5;vendredi
367;704;1;1;27;2023-02-06;6;lundi
368;704;1;1;27;2023-02-07;6;mardi
369;704;1;1;28;2023-02-08;6;mercredi
370;704;1;1;28;2023-02-09;6;jeudi
371;704;1;1;27;2023-02-10;6;vendredi
372;704;1;1;32;2023-02-13;7;lundi
373;704;1;1;26;2023-02-14;7;mardi
374;704;1;1;28;2023-02-15;7;mercredi
375;704;1;1;29;2023-02-16;7;jeudi
376;704;1;1;29;2023-02-17;7;vendredi
377;704;1;1;71;2023-02-20;8;lundi
378;704;1;1;71;2023-02-21;8;mardi
379;704;1;1;71;2023-02-22;8;mercredi
380;704;1;1;69;2023-02-23;8;jeudi
381;704;1;1;69;2023-02-24;8;vendredi
382;704;1;1;69;2023-02-27;9;lundi
383;704;1;1;69;2023-02-28;9;mardi
384;704;1;1;69;2023-03-01;9;mercredi
385;704;1;1;69;2023-03-02;9;jeudi
386;704;1;1;69;2023-03-03;9;vendredi
387;704;1;1;68;2023-03-06;10;lundi
388;704;1;1;68;2023-03-07;10;mardi
389;704;1;1;68;2023-03-08;10;mercredi
390;704;1;1;68;2023-03-09;10;jeudi
391;704;1;1;32;2023-03-10;10;vendredi
392;704;1;1;24;2023-03-13;11;lundi
393;704;1;1;24;2023-03-14;11;mardi
394;704;1;1;24;2023-03-15;11;mercredi
395;704;1;1;24;2023-03-16;11;jeudi
396;704;1;1;22;2023-03-17;11;vendredi
397;704;1;1;29;2023-03-20;12;lundi
398;704;1;1;29;2023-03-21;12;mardi
399;704;1;1;29;2023-03-22;12;mercredi
400;704;1;1;68;2023-03-23;12;jeudi
401;704;1;1;69;2023-03-24;12;vendredi
402;704;1;1;29;2023-03-27;13;lundi
403;704;1;1;29;2023-03-28;13;mardi
404;704;1;1;29;2023-03-29;13;mercredi
405;704;1;1;29;2023-03-30;13;jeudi
406;704;1;1;69;2023-03-31;13;vendredi
407;704;1;1;26;2023-04-03;14;lundi
408;704;1;1;26;2023-04-04;14;mardi
409;704;1;1;32;2023-04-05;14;mercredi
410;704;1;1;32;2023-04-06;14;jeudi
411;704;1;1;24;2023-04-07;14;vendredi
412;704;1;1;69;2023-04-10;15;lundi
413;704;1;1;69;2023-04-11;15;mardi
414;704;1;1;69;2023-04-12;15;mercredi
415;704;1;1;69;2023-04-13;15;jeudi
416;704;1;1;69;2023-04-14;15;vendredi
417;703;2;2;32;2023-01-23;4;lundi
418;703;2;2;32;2023-01-24;4;mardi
419;703;2;2;32;2023-01-25;4;mercredi
420;703;2;2;69;2023-01-26;4;jeudi
421;703;2;2;69;2023-01-27;4;vendredi
422;703;2;2;71;2023-01-30;5;lundi
423;703;2;2;71;2023-01-31;5;mardi
424;703;2;2;71;2023-02-01;5;mercredi
425;703;2;2;71;2023-02-02;5;jeudi
426;703;2;2;71;2023-02-03;5;vendredi
427;703;1;1;22;2023-02-08;6;mercredi
428;703;1;1;22;2023-02-09;6;jeudi
429;702;2;2;67;2022-12-05;50;lundi
430;702;2;2;67;2022-12-06;50;mardi
431;702;2;2;67;2022-12-07;50;mercredi
432;702;2;2;67;2022-12-08;50;jeudi
433;702;2;2;67;2022-12-09;50;vendredi
434;702;2;2;67;2023-01-09;2;lundi
435;702;2;2;67;2023-01-10;2;mardi
436;702;2;2;67;2023-01-11;2;mercredi
437;702;2;2;67;2023-01-12;2;jeudi
438;702;2;2;67;2023-01-13;2;vendredi
439;702;2;2;69;2023-01-16;3;lundi
440;702;2;2;69;2023-01-17;3;mardi
441;702;2;2;69;2023-01-18;3;mercredi
442;702;2;2;69;2023-01-19;3;jeudi
443;702;2;2;69;2023-01-20;3;vendredi
444;702;2;2;67;2023-01-23;4;lundi
445;702;2;2;67;2023-01-24;4;mardi
446;702;2;2;67;2023-01-25;4;mercredi
447;702;2;2;67;2023-01-26;4;jeudi
448;702;2;2;67;2023-01-27;4;vendredi
449;702;2;2;67;2023-01-30;5;lundi
450;702;2;2;67;2023-01-31;5;mardi
451;702;2;2;67;2023-02-01;5;mercredi
452;702;2;2;67;2023-02-02;5;jeudi
453;702;2;2;67;2023-02-03;5;vendredi
454;702;2;2;67;2023-04-03;14;lundi
455;702;2;2;67;2023-04-04;14;mardi
456;702;2;2;67;2023-04-05;14;mercredi
457;702;2;2;67;2023-04-06;14;jeudi
458;702;2;2;67;2023-04-07;14;vendredi
459;700;1;1;26;2022-12-05;50;lundi
460;700;1;1;26;2022-12-06;50;mardi
461;700;1;1;26;2022-12-07;50;mercredi
462;700;1;1;26;2022-12-08;50;jeudi
463;700;1;1;26;2022-12-09;50;vendredi
464;700;1;1;26;2022-12-12;51;lundi
465;700;1;1;26;2022-12-13;51;mardi
466;700;1;1;67;2022-12-14;51;mercredi
467;700;1;1;67;2022-12-15;51;jeudi
468;700;1;1;67;2022-12-16;51;vendredi
469;700;1;1;32;2023-01-03;1;mardi
470;700;1;1;26;2023-01-04;1;mercredi
471;700;1;1;26;2023-01-05;1;jeudi
472;700;1;1;26;2023-01-06;1;vendredi
473;700;1;1;26;2023-01-09;2;lundi
474;700;1;1;26;2023-01-10;2;mardi
475;700;1;1;26;2023-01-11;2;mercredi
476;700;1;1;26;2023-01-12;2;jeudi
477;700;1;1;26;2023-01-13;2;vendredi
478;700;1;1;26;2023-01-16;3;lundi
479;700;1;1;26;2023-01-17;3;mardi
480;700;1;1;26;2023-01-18;3;mercredi
481;700;1;1;26;2023-01-19;3;jeudi
482;700;1;1;26;2023-01-20;3;vendredi
483;700;1;1;32;2023-01-23;4;lundi
484;700;1;1;32;2023-01-24;4;mardi
485;700;1;1;32;2023-01-25;4;mercredi
486;700;1;1;26;2023-01-26;4;jeudi
487;700;1;1;32;2023-01-27;4;vendredi
488;700;1;1;26;2023-01-30;5;lundi
489;700;1;1;26;2023-01-31;5;mardi
490;700;1;1;26;2023-02-01;5;mercredi
491;700;1;1;26;2023-02-02;5;jeudi
492;700;1;1;26;2023-02-03;5;vendredi
493;700;1;1;26;2023-02-06;6;lundi
494;700;1;1;26;2023-02-07;6;mardi
495;700;1;1;26;2023-02-08;6;mercredi
496;700;1;1;26;2023-02-09;6;jeudi
497;700;1;1;26;2023-02-10;6;vendredi
498;700;1;1;26;2023-02-13;7;lundi
499;700;1;1;26;2023-02-14;7;mardi
500;700;1;1;26;2023-02-15;7;mercredi
501;700;1;1;26;2023-02-16;7;jeudi
502;700;1;1;26;2023-02-17;7;vendredi
503;700;1;1;26;2023-02-20;8;lundi
504;700;1;1;26;2023-02-21;8;mardi
505;700;1;1;26;2023-02-22;8;mercredi
506;700;1;1;26;2023-02-23;8;jeudi
507;700;1;1;26;2023-02-24;8;vendredi
508;700;1;1;26;2023-02-27;9;lundi
509;700;1;1;26;2023-02-28;9;mardi
510;700;1;1;26;2023-03-01;9;mercredi
511;700;1;1;26;2023-03-02;9;jeudi
512;700;1;1;26;2023-03-03;9;vendredi
513;700;1;1;32;2023-03-06;10;lundi
514;700;1;1;32;2023-03-07;10;mardi
515;700;1;1;26;2023-03-08;10;mercredi
516;700;1;1;32;2023-03-09;10;jeudi
517;700;1;1;32;2023-03-10;10;vendredi
518;700;1;1;32;2023-03-13;11;lundi
519;700;1;1;32;2023-03-14;11;mardi
520;700;1;1;32;2023-03-15;11;mercredi
521;700;1;1;32;2023-03-16;11;jeudi
522;700;1;1;26;2023-03-17;11;vendredi
523;700;1;1;26;2023-03-20;12;lundi
524;700;1;1;26;2023-03-21;12;mardi
525;700;1;1;26;2023-03-22;12;mercredi
526;700;1;1;26;2023-03-23;12;jeudi
527;700;1;1;32;2023-03-24;12;vendredi
528;700;1;1;32;2023-03-27;13;lundi
529;700;1;1;32;2023-03-28;13;mardi
530;700;1;1;32;2023-03-29;13;mercredi
531;700;1;1;32;2023-03-30;13;jeudi
532;700;1;1;26;2023-03-31;13;vendredi
533;700;1;1;26;2023-04-03;14;lundi
534;700;1;1;32;2023-04-04;14;mardi
535;700;1;1;32;2023-04-05;14;mercredi
536;700;1;1;32;2023-04-06;14;jeudi
537;700;1;1;69;2023-04-07;14;vendredi
538;699;2;2;31;2022-12-16;51;vendredi
539;699;2;2;25;2022-12-12;51;lundi
540;699;2;2;25;2022-12-13;51;mardi
541;699;2;2;25;2022-12-14;51;mercredi
542;699;2;2;25;2022-12-15;51;jeudi
543;699;2;2;69;2022-12-07;50;mercredi
544;699;2;2;69;2022-12-08;50;jeudi
545;699;2;2;69;2022-12-09;50;vendredi
546;699;2;2;31;2022-12-05;50;lundi
547;699;2;2;31;2022-12-06;50;mardi
548;699;2;2;27;2022-12-19;52;lundi
549;699;2;2;27;2022-12-20;52;mardi
550;699;2;2;27;2022-12-21;52;mercredi
551;699;2;2;27;2022-12-22;52;jeudi
552;699;2;2;27;2022-12-23;52;vendredi
553;699;2;2;69;2023-01-03;1;mardi
554;699;2;2;69;2023-01-04;1;mercredi
555;699;2;2;69;2023-01-05;1;jeudi
556;699;2;2;69;2023-01-06;1;vendredi
557;699;2;2;69;2023-01-09;2;lundi
558;699;2;2;69;2023-01-10;2;mardi
559;699;2;2;69;2023-01-11;2;mercredi
560;699;2;2;69;2023-01-12;2;jeudi
561;699;2;2;69;2023-01-13;2;vendredi
562;699;2;2;69;2023-01-16;3;lundi
563;699;2;2;69;2023-01-17;3;mardi
564;699;2;2;69;2023-01-18;3;mercredi
565;699;2;2;69;2023-01-19;3;jeudi
566;699;2;2;69;2023-01-20;3;vendredi
567;699;2;2;69;2023-01-23;4;lundi
568;699;2;2;27;2023-01-24;4;mardi
569;699;2;2;27;2023-01-25;4;mercredi
570;699;2;2;27;2023-01-26;4;jeudi
571;699;2;2;27;2023-01-27;4;vendredi
572;699;2;2;24;2023-01-30;5;lundi
573;699;2;2;27;2023-01-31;5;mardi
574;699;2;2;27;2023-02-01;5;mercredi
575;699;2;2;27;2023-02-02;5;jeudi
576;699;2;2;27;2023-02-03;5;vendredi
577;699;2;2;31;2023-02-06;6;lundi
578;699;2;2;31;2023-02-07;6;mardi
579;699;2;2;31;2023-02-08;6;mercredi
580;699;2;2;31;2023-02-09;6;jeudi
581;699;2;2;31;2023-02-10;6;vendredi
582;699;2;2;24;2023-02-13;7;lundi
583;699;2;2;24;2023-02-14;7;mardi
584;699;2;2;24;2023-02-15;7;mercredi
585;699;2;2;24;2023-02-16;7;jeudi
586;699;2;2;24;2023-02-17;7;vendredi
587;699;2;2;69;2023-02-27;9;lundi
588;699;2;2;25;2023-02-28;9;mardi
589;699;2;2;25;2023-03-01;9;mercredi
590;699;2;2;27;2023-03-02;9;jeudi
